case_id,state,buyer_state,buyer_type,sector,dispute_amount,days_overdue,has_agreement,invoice_count,outcome,recovery_percentage,recovered_amount,stage,resolution_days,month,buyer_gstin,buyer_name,buyer_gst_compliant
NS-DIS-00148,Others,Others,Private Ltd,Manufacturing,402699.88,82,True,5,Full recovery,100,402699.88,Recovered,50,5,10AABCX0499E1ZP,Buyer Entity 499,False
NS-DIS-00149,Others,Karnataka,Partnership,Manufacturing,82273.93,70,True,4,Full recovery,100,82273.93,Recovered,30,5,17AABCX0016E1ZP,Buyer Entity 016,True
NS-DIS-00150,Maharashtra,Maharashtra,Private Ltd,Manufacturing,69451.14,81,True,5,In process,32,22224.36,Conciliation,40,4,34AABCX0033E1ZP,Buyer Entity 033,True
NS-DIS-00151,Maharashtra,West Bengal,Proprietorship,Manufacturing,163405.84,113,True,2,Partial settlement,63,102945.68,UNP_Settled,58,8,16AABCX0050E1ZP,Buyer Entity 050,True
NS-DIS-00152,Karnataka,West Bengal,Private Ltd,Services,515464.75,533,True,4,Partial settlement,77,396907.86,UNP_Settled,155,5,33AABCX0067E1ZP,Buyer Entity 067,True
NS-DIS-00153,Others,Others,Proprietorship,Manufacturing,174258.23,142,True,4,Full recovery,100,174258.23,Recovered,58,8,15AABCX0084E1ZP,Buyer Entity 084,True
NS-DIS-00154,Karnataka,Karnataka,Private Ltd,Manufacturing,356996.86,83,False,4,Unresolved,3,10709.91,Award_Passed,49,6,32AABCX0101E1ZP,Buyer Entity 101,False
NS-DIS-00155,Maharashtra,Maharashtra,Proprietorship,Manufacturing,181394.89,222,True,2,Partial settlement,59,107022.99,UNP_Settled,68,6,14AABCX0118E1ZP,Buyer Entity 118,True
NS-DIS-00156,Rajasthan,Rajasthan,Partnership,Services,103630.47,126,True,1,Full recovery,100,103630.47,Recovered,62,8,31AABCX0135E1ZP,Buyer Entity 135,True
NS-DIS-00157,Maharashtra,Rajasthan,Proprietorship,Services,177334.52,113,False,3,Full recovery,100,177334.52,Recovered,55,11,13AABCX0152E1ZP,Buyer Entity 152,True
NS-DIS-00158,Others,Others,PSU,Manufacturing,191232.59,82,False,2,Partial settlement,65,124301.18,UNP_Settled,69,7,30AABCX0169E1ZP,Buyer Entity 169,False
NS-DIS-00159,Maharashtra,Karnataka,Proprietorship,Manufacturing,1634077.92,103,True,2,Dismissed,0,0.0,Closed,79,8,12AABCX0186E1ZP,Buyer Entity 186,False
NS-DIS-00160,Karnataka,Karnataka,Private Ltd,Services,57881.29,70,True,2,Partial settlement,68,39359.28,UNP_Settled,44,6,29AABCX0203E1ZP,Buyer Entity 203,True
NS-DIS-00161,Delhi,Delhi,Private Ltd,Manufacturing,25000.0,136,False,5,In process,45,11250.0,MSEFC_Referred,59,7,11AABCX0220E1ZP,Buyer Entity 220,True
NS-DIS-00162,Tamil Nadu,Tamil Nadu,Proprietorship,Services,1283635.94,71,False,3,Partial settlement,83,1065417.83,UNP_Settled,64,1,28AABCX0237E1ZP,Buyer Entity 237,True
NS-DIS-00163,Others,Delhi,Proprietorship,Services,156963.91,198,True,3,Full recovery,100,156963.91,Recovered,83,11,10AABCX0254E1ZP,Buyer Entity 254,False
NS-DIS-00164,West Bengal,West Bengal,PSU,Manufacturing,583537.28,77,True,2,Partial settlement,65,379299.23,UNP_Settled,75,3,27AABCX0271E1ZP,Buyer Entity 271,True
NS-DIS-00165,Gujarat,Gujarat,Private Ltd,Manufacturing,747336.96,143,True,3,In process,53,396088.59,Arbitration,72,5,09AABCX0288E1ZP,Buyer Entity 288,False
NS-DIS-00166,West Bengal,Maharashtra,Private Ltd,Services,293750.14,99,False,1,Partial settlement,85,249687.62,UNP_Settled,74,12,26AABCX0305E1ZP,Buyer Entity 305,False
NS-DIS-00167,Maharashtra,Maharashtra,PSU,Services,196231.07,64,True,2,Full recovery,100,196231.07,Recovered,82,1,08AABCX0322E1ZP,Buyer Entity 322,True
NS-DIS-00168,Maharashtra,Maharashtra,Private Ltd,Services,80407.41,87,True,4,Partial settlement,77,61913.71,UNP_Settled,59,8,25AABCX0339E1ZP,Buyer Entity 339,True
NS-DIS-00169,Maharashtra,Maharashtra,PSU,Services,262596.73,89,True,3,Full recovery,100,262596.73,Recovered,85,12,07AABCX0356E1ZP,Buyer Entity 356,False
NS-DIS-00170,Rajasthan,Rajasthan,LLP,Manufacturing,158431.55,151,True,5,Unresolved,20,31686.31,Award_Passed,46,5,24AABCX0373E1ZP,Buyer Entity 373,False
NS-DIS-00171,Rajasthan,Rajasthan,Private Ltd,Manufacturing,217156.86,58,True,3,Partial settlement,78,169382.35,UNP_Settled,42,9,06AABCX0390E1ZP,Buyer Entity 390,True
NS-DIS-00172,Maharashtra,Maharashtra,State Govt,Manufacturing,971725.28,177,False,1,Full recovery,100,971725.28,Recovered,102,10,23AABCX0407E1ZP,Buyer Entity 407,True
NS-DIS-00173,Maharashtra,Rajasthan,PSU,Manufacturing,143653.6,82,False,4,Partial settlement,67,96247.91,UNP_Settled,61,6,05AABCX0424E1ZP,Buyer Entity 424,True
NS-DIS-00174,Gujarat,Delhi,Proprietorship,Manufacturing,1037751.02,96,True,4,Full recovery,100,1037751.02,Recovered,83,7,22AABCX0441E1ZP,Buyer Entity 441,False
NS-DIS-00175,Uttar Pradesh,Uttar Pradesh,Private Ltd,Manufacturing,61754.53,157,False,5,Full recovery,100,61754.53,Recovered,71,6,04AABCX0458E1ZP,Buyer Entity 458,True
NS-DIS-00176,Karnataka,Gujarat,Proprietorship,Services,161496.34,100,False,4,In process,28,45218.98,Arbitration,39,2,21AABCX0475E1ZP,Buyer Entity 475,False
NS-DIS-00177,Gujarat,Gujarat,Private Ltd,Manufacturing,69427.7,194,False,2,In process,33,22911.14,Conciliation,96,12,03AABCX0492E1ZP,Buyer Entity 492,True
NS-DIS-00178,Uttar Pradesh,Uttar Pradesh,LLP,Services,109080.52,36,True,1,Partial settlement,65,70902.34,UNP_Settled,46,8,10AABCX0009E1ZP,Buyer Entity 009,True
NS-DIS-00179,Others,Others,PSU,Manufacturing,105797.32,64,False,5,Partial settlement,85,89927.72,UNP_Settled,63,9,27AABCX0026E1ZP,Buyer Entity 026,True
NS-DIS-00180,Others,Others,LLP,Services,76507.39,302,True,4,Full recovery,100,76507.39,Recovered,113,2,09AABCX0043E1ZP,Buyer Entity 043,True
NS-DIS-00181,Maharashtra,Maharashtra,Private Ltd,Services,633302.28,202,False,3,Unresolved,10,63330.23,Award_Passed,74,10,26AABCX0060E1ZP,Buyer Entity 060,True
NS-DIS-00182,Tamil Nadu,Tamil Nadu,PSU,Services,117224.57,63,False,1,Partial settlement,70,82057.2,UNP_Settled,79,8,08AABCX0077E1ZP,Buyer Entity 077,True
NS-DIS-00183,West Bengal,West Bengal,Proprietorship,Manufacturing,191563.05,139,True,2,Full recovery,100,191563.05,Recovered,76,10,25AABCX0094E1ZP,Buyer Entity 094,True
NS-DIS-00184,Maharashtra,Maharashtra,PSU,Services,207141.11,351,False,2,In process,33,68356.57,Arbitration,133,8,07AABCX0111E1ZP,Buyer Entity 111,True
NS-DIS-00185,Gujarat,Gujarat,Proprietorship,Services,132448.81,78,False,2,Partial settlement,83,109932.51,UNP_Settled,30,9,24AABCX0128E1ZP,Buyer Entity 128,True
NS-DIS-00186,Maharashtra,Maharashtra,Proprietorship,Manufacturing,163853.9,216,False,2,Full recovery,100,163853.9,Recovered,82,8,06AABCX0145E1ZP,Buyer Entity 145,True
NS-DIS-00187,Gujarat,West Bengal,PSU,Manufacturing,1412920.31,85,True,4,Partial settlement,70,989044.22,UNP_Settled,80,12,23AABCX0162E1ZP,Buyer Entity 162,True
NS-DIS-00188,Karnataka,Karnataka,Proprietorship,Manufacturing,527967.94,53,True,4,Dismissed,0,0.0,Closed,52,4,05AABCX0179E1ZP,Buyer Entity 179,True
NS-DIS-00189,Uttar Pradesh,Uttar Pradesh,Private Ltd,Services,214470.3,74,False,1,Full recovery,100,214470.3,Recovered,65,2,22AABCX0196E1ZP,Buyer Entity 196,True
NS-DIS-00190,Tamil Nadu,Tamil Nadu,Proprietorship,Manufacturing,593866.26,111,False,2,Unresolved,6,35631.98,Award_Passed,68,1,04AABCX0213E1ZP,Buyer Entity 213,True
NS-DIS-00191,Gujarat,Gujarat,Private Ltd,Manufacturing,49469.33,202,False,4,Full recovery,100,49469.33,Recovered,100,1,21AABCX0230E1ZP,Buyer Entity 230,True
NS-DIS-00192,Uttar Pradesh,Uttar Pradesh,Private Ltd,Manufacturing,211361.25,106,True,5,Partial settlement,62,131043.98,UNP_Settled,60,5,03AABCX0247E1ZP,Buyer Entity 247,True
NS-DIS-00193,Gujarat,Gujarat,Private Ltd,Manufacturing,331517.3,155,True,1,Partial settlement,79,261898.67,UNP_Settled,53,6,20AABCX0264E1ZP,Buyer Entity 264,True
NS-DIS-00194,Karnataka,Karnataka,Partnership,Services,1911730.02,258,True,3,Full recovery,100,1911730.02,Recovered,96,6,02AABCX0281E1ZP,Buyer Entity 281,True
NS-DIS-00195,Others,Others,LLP,Manufacturing,141379.31,36,False,1,Full recovery,100,141379.31,Recovered,36,1,19AABCX0298E1ZP,Buyer Entity 298,False
NS-DIS-00196,Rajasthan,Rajasthan,Proprietorship,Services,320753.87,127,True,5,Full recovery,100,320753.87,Recovered,81,1,01AABCX0315E1ZP,Buyer Entity 315,True
NS-DIS-00197,Gujarat,Delhi,Private Ltd,Manufacturing,316084.2,85,False,1,Partial settlement,69,218098.1,UNP_Settled,44,7,18AABCX0332E1ZP,Buyer Entity 332,True
NS-DIS-00198,Others,Others,Partnership,Manufacturing,368222.18,167,True,4,Partial settlement,71,261437.75,UNP_Settled,68,12,35AABCX0349E1ZP,Buyer Entity 349,True
NS-DIS-00199,Others,Others,Private Ltd,Manufacturing,2343607.36,252,True,4,Partial settlement,91,2132682.7,UNP_Settled,123,9,17AABCX0366E1ZP,Buyer Entity 366,True
NS-DIS-00200,Uttar Pradesh,Uttar Pradesh,State Govt,Manufacturing,198124.74,47,False,1,Full recovery,100,198124.74,Recovered,73,10,34AABCX0383E1ZP,Buyer Entity 383,False
NS-DIS-00201,Tamil Nadu,Maharashtra,Proprietorship,Services,93745.57,171,True,1,Partial settlement,83,77808.82,UNP_Settled,62,9,16AABCX0400E1ZP,Buyer Entity 400,True
NS-DIS-00202,Delhi,Delhi,Private Ltd,Services,435317.09,102,True,4,Full recovery,100,435317.09,Recovered,56,12,33AABCX0417E1ZP,Buyer Entity 417,True
NS-DIS-00203,Karnataka,Karnataka,LLP,Services,446166.02,136,True,1,In process,52,232006.33,Arbitration,66,7,15AABCX0434E1ZP,Buyer Entity 434,True
NS-DIS-00204,Gujarat,Gujarat,Private Ltd,Manufacturing,187978.9,50,True,4,In process,29,54513.88,Conciliation,52,1,32AABCX0451E1ZP,Buyer Entity 451,True
NS-DIS-00205,Rajasthan,Karnataka,Private Ltd,Manufacturing,300046.22,130,False,1,In process,53,159024.5,Conciliation,78,6,14AABCX0468E1ZP,Buyer Entity 468,True
NS-DIS-00206,Tamil Nadu,Delhi,Proprietorship,Manufacturing,442191.72,296,False,5,In process,42,185720.52,Conciliation,110,7,31AABCX0485E1ZP,Buyer Entity 485,True
NS-DIS-00207,Others,Others,Proprietorship,Manufacturing,124257.22,159,False,5,Partial settlement,64,79524.62,UNP_Settled,75,8,03AABCX0002E1ZP,Buyer Entity 002,True
NS-DIS-00208,Karnataka,Karnataka,Private Ltd,Services,52388.26,76,True,3,Full recovery,100,52388.26,Recovered,49,6,20AABCX0019E1ZP,Buyer Entity 019,True
NS-DIS-00209,West Bengal,West Bengal,PSU,Manufacturing,218110.71,88,True,2,Full recovery,100,218110.71,Recovered,86,7,02AABCX0036E1ZP,Buyer Entity 036,True
NS-DIS-00210,Delhi,Delhi,Private Ltd,Services,88889.19,353,False,2,Partial settlement,75,66666.89,UNP_Settled,124,12,19AABCX0053E1ZP,Buyer Entity 053,True
NS-DIS-00211,Delhi,Delhi,PSU,Manufacturing,49424.73,249,True,4,Full recovery,100,49424.73,Recovered,106,1,01AABCX0070E1ZP,Buyer Entity 070,True
NS-DIS-00212,Maharashtra,Maharashtra,PSU,Manufacturing,587687.16,161,True,2,Unresolved,11,64645.59,Award_Passed,70,12,18AABCX0087E1ZP,Buyer Entity 087,True
NS-DIS-00213,Maharashtra,Karnataka,Private Ltd,Services,177091.26,164,True,2,Partial settlement,86,152298.48,UNP_Settled,57,6,35AABCX0104E1ZP,Buyer Entity 104,False
NS-DIS-00214,Maharashtra,Maharashtra,PSU,Services,458340.61,80,True,1,Partial settlement,61,279587.77,UNP_Settled,49,2,17AABCX0121E1ZP,Buyer Entity 121,True
NS-DIS-00215,Delhi,Tamil Nadu,PSU,Services,227478.56,210,True,2,Partial settlement,94,213829.85,UNP_Settled,88,7,34AABCX0138E1ZP,Buyer Entity 138,True
NS-DIS-00216,Uttar Pradesh,Gujarat,PSU,Manufacturing,27632.45,162,False,3,Partial settlement,79,21829.64,UNP_Settled,138,3,16AABCX0155E1ZP,Buyer Entity 155,True
NS-DIS-00217,Karnataka,Karnataka,Central Govt,Manufacturing,465490.68,128,False,4,Partial settlement,92,428251.43,UNP_Settled,104,1,33AABCX0172E1ZP,Buyer Entity 172,True
NS-DIS-00218,Delhi,Delhi,Partnership,Services,183478.41,182,False,2,Full recovery,100,183478.41,Recovered,70,4,15AABCX0189E1ZP,Buyer Entity 189,True
NS-DIS-00219,Maharashtra,Maharashtra,Proprietorship,Services,107068.82,270,False,4,Unresolved,7,7494.82,Award_Passed,72,1,32AABCX0206E1ZP,Buyer Entity 206,False
NS-DIS-00220,Others,Others,Private Ltd,Services,362379.22,71,True,3,Dismissed,0,0.0,Closed,41,7,14AABCX0223E1ZP,Buyer Entity 223,False
NS-DIS-00221,Others,Others,PSU,Manufacturing,1184419.28,234,False,2,In process,38,450079.33,Arbitration,143,1,31AABCX0240E1ZP,Buyer Entity 240,True
NS-DIS-00222,Rajasthan,Rajasthan,Private Ltd,Services,1004240.69,131,True,3,Unresolved,12,120508.88,Award_Passed,80,12,13AABCX0257E1ZP,Buyer Entity 257,True
NS-DIS-00223,Maharashtra,Maharashtra,LLP,Services,438583.76,73,True,3,Full recovery,100,438583.76,Recovered,39,3,30AABCX0274E1ZP,Buyer Entity 274,True
NS-DIS-00224,Gujarat,Gujarat,LLP,Manufacturing,133334.23,335,False,5,Dismissed,0,0.0,Closed,125,5,12AABCX0291E1ZP,Buyer Entity 291,True
NS-DIS-00225,Others,Rajasthan,Private Ltd,Manufacturing,25000.0,183,True,5,Unresolved,12,3000.0,Award_Passed,92,11,29AABCX0308E1ZP,Buyer Entity 308,True
NS-DIS-00226,Karnataka,Karnataka,Private Ltd,Services,244340.87,52,True,5,Partial settlement,94,229680.42,UNP_Settled,49,10,11AABCX0325E1ZP,Buyer Entity 325,False
NS-DIS-00227,Maharashtra,Maharashtra,Central Govt,Manufacturing,427599.94,83,False,2,Full recovery,100,427599.94,Recovered,69,8,28AABCX0342E1ZP,Buyer Entity 342,True
NS-DIS-00228,Tamil Nadu,Tamil Nadu,Proprietorship,Manufacturing,73846.76,125,True,5,Full recovery,100,73846.76,Recovered,58,11,10AABCX0359E1ZP,Buyer Entity 359,True
NS-DIS-00229,Uttar Pradesh,Uttar Pradesh,LLP,Services,277032.31,109,True,4,Partial settlement,55,152367.77,UNP_Settled,45,3,27AABCX0376E1ZP,Buyer Entity 376,True
NS-DIS-00230,Gujarat,Gujarat,Partnership,Manufacturing,575726.75,67,True,1,Full recovery,100,575726.75,Recovered,87,7,09AABCX0393E1ZP,Buyer Entity 393,True
NS-DIS-00231,Maharashtra,Maharashtra,Private Ltd,Services,752472.19,238,True,2,Full recovery,100,752472.19,Recovered,58,2,26AABCX0410E1ZP,Buyer Entity 410,True
NS-DIS-00232,Maharashtra,Maharashtra,Private Ltd,Services,28755.11,82,True,5,Full recovery,100,28755.11,Recovered,31,9,08AABCX0427E1ZP,Buyer Entity 427,False
NS-DIS-00233,Karnataka,Tamil Nadu,Proprietorship,Services,537490.29,110,True,3,Full recovery,100,537490.29,Recovered,44,12,25AABCX0444E1ZP,Buyer Entity 444,False
NS-DIS-00234,Uttar Pradesh,Uttar Pradesh,Private Ltd,Services,91607.13,338,False,4,Unresolved,28,25650.0,Award_Passed,137,6,07AABCX0461E1ZP,Buyer Entity 461,True
NS-DIS-00235,Maharashtra,Maharashtra,LLP,Services,246860.2,67,True,1,Full recovery,100,246860.2,Recovered,30,6,24AABCX0478E1ZP,Buyer Entity 478,True
NS-DIS-00236,Tamil Nadu,Tamil Nadu,Proprietorship,Manufacturing,183041.74,109,True,5,Full recovery,100,183041.74,Recovered,72,9,06AABCX0495E1ZP,Buyer Entity 495,True
NS-DIS-00237,Maharashtra,Maharashtra,Private Ltd,Services,305607.06,136,False,5,Full recovery,100,305607.06,Recovered,59,1,13AABCX0012E1ZP,Buyer Entity 012,False
NS-DIS-00238,Delhi,Gujarat,LLP,Services,199291.91,54,True,3,Partial settlement,92,183348.56,UNP_Settled,52,4,30AABCX0029E1ZP,Buyer Entity 029,True
NS-DIS-00239,Others,Delhi,Private Ltd,Services,445727.13,220,True,3,Full recovery,100,445727.13,Recovered,89,9,12AABCX0046E1ZP,Buyer Entity 046,True
NS-DIS-00240,Others,Delhi,PSU,Services,290600.2,132,True,3,Dismissed,0,0.0,Closed,67,5,29AABCX0063E1ZP,Buyer Entity 063,True
NS-DIS-00241,West Bengal,West Bengal,Partnership,Manufacturing,231312.32,242,False,1,Full recovery,100,231312.32,Recovered,75,8,11AABCX0080E1ZP,Buyer Entity 080,True
NS-DIS-00242,Uttar Pradesh,Uttar Pradesh,Proprietorship,Manufacturing,113780.7,156,True,1,Full recovery,100,113780.7,Recovered,87,9,28AABCX0097E1ZP,Buyer Entity 097,False
NS-DIS-00243,Gujarat,Gujarat,Proprietorship,Manufacturing,74018.85,64,False,5,Dismissed,0,0.0,Closed,46,10,10AABCX0114E1ZP,Buyer Entity 114,True
NS-DIS-00244,Others,Others,Private Ltd,Manufacturing,648721.88,53,True,1,In process,22,142718.81,Conciliation,37,9,27AABCX0131E1ZP,Buyer Entity 131,True
NS-DIS-00245,Delhi,Karnataka,Private Ltd,Manufacturing,453592.7,145,True,1,Partial settlement,87,394625.65,UNP_Settled,56,9,09AABCX0148E1ZP,Buyer Entity 148,False
NS-DIS-00246,Others,Gujarat,Proprietorship,Manufacturing,471703.81,61,False,4,Full recovery,100,471703.81,Recovered,54,10,26AABCX0165E1ZP,Buyer Entity 165,True
NS-DIS-00247,Uttar Pradesh,Uttar Pradesh,LLP,Manufacturing,168864.73,113,False,4,Partial settlement,93,157044.2,UNP_Settled,68,5,08AABCX0182E1ZP,Buyer Entity 182,True
NS-DIS-00248,Rajasthan,Rajasthan,Partnership,Services,145757.56,78,False,5,Full recovery,100,145757.56,Recovered,57,1,25AABCX0199E1ZP,Buyer Entity 199,True
NS-DIS-00249,Delhi,Delhi,PSU,Manufacturing,5000000.0,161,True,3,Full recovery,100,5000000.0,Recovered,135,4,07AABCX0216E1ZP,Buyer Entity 216,True
NS-DIS-00250,Gujarat,Gujarat,Partnership,Services,97571.56,57,True,3,Full recovery,100,97571.56,Recovered,66,7,24AABCX0233E1ZP,Buyer Entity 233,False
NS-DIS-00251,Tamil Nadu,Gujarat,Private Ltd,Services,99382.79,155,True,3,Full recovery,100,99382.79,Recovered,63,5,06AABCX0250E1ZP,Buyer Entity 250,True
NS-DIS-00252,Maharashtra,Maharashtra,Proprietorship,Services,86661.63,70,True,2,Full recovery,100,86661.63,Recovered,30,3,23AABCX0267E1ZP,Buyer Entity 267,True
NS-DIS-00253,Others,Others,LLP,Services,358697.58,175,False,1,Partial settlement,81,290545.04,UNP_Settled,75,6,05AABCX0284E1ZP,Buyer Entity 284,True
NS-DIS-00254,Others,West Bengal,Private Ltd,Services,5000000.0,359,True,2,Partial settlement,60,3000000.0,UNP_Settled,160,5,22AABCX0301E1ZP,Buyer Entity 301,True
NS-DIS-00255,Uttar Pradesh,Uttar Pradesh,Private Ltd,Manufacturing,438482.82,63,False,5,In process,35,153468.99,MSEFC_Referred,76,5,04AABCX0318E1ZP,Buyer Entity 318,False
NS-DIS-00256,Tamil Nadu,Tamil Nadu,Private Ltd,Services,382830.13,69,True,2,Partial settlement,59,225869.78,UNP_Settled,51,5,21AABCX0335E1ZP,Buyer Entity 335,True
NS-DIS-00257,Others,Others,PSU,Manufacturing,489991.54,244,True,5,Full recovery,100,489991.54,Recovered,118,4,03AABCX0352E1ZP,Buyer Entity 352,True
NS-DIS-00258,Delhi,Delhi,Private Ltd,Services,107952.96,172,True,4,Partial settlement,93,100396.25,UNP_Settled,67,5,20AABCX0369E1ZP,Buyer Entity 369,True
NS-DIS-00259,Rajasthan,Delhi,Private Ltd,Manufacturing,153441.31,145,True,5,Full recovery,100,153441.31,Recovered,96,8,02AABCX0386E1ZP,Buyer Entity 386,True
NS-DIS-00260,Others,Others,PSU,Services,1407800.7,81,False,5,Unresolved,19,267482.13,Award_Passed,115,11,19AABCX0403E1ZP,Buyer Entity 403,True
NS-DIS-00261,Gujarat,Gujarat,Private Ltd,Services,95994.54,123,True,2,Partial settlement,63,60476.56,UNP_Settled,39,8,01AABCX0420E1ZP,Buyer Entity 420,True
NS-DIS-00262,Others,Others,LLP,Manufacturing,658670.9,88,True,2,In process,48,316162.03,Arbitration,30,1,18AABCX0437E1ZP,Buyer Entity 437,True
NS-DIS-00263,Delhi,Delhi,LLP,Manufacturing,95356.79,155,False,2,In process,45,42910.56,MSEFC_Referred,77,3,35AABCX0454E1ZP,Buyer Entity 454,True
NS-DIS-00264,Uttar Pradesh,Uttar Pradesh,Private Ltd,Services,354580.44,105,False,2,Full recovery,100,354580.44,Recovered,101,11,17AABCX0471E1ZP,Buyer Entity 471,True
NS-DIS-00265,Tamil Nadu,Tamil Nadu,Private Ltd,Services,112575.92,97,False,2,Full recovery,100,112575.92,Recovered,57,11,34AABCX0488E1ZP,Buyer Entity 488,True
NS-DIS-00266,Karnataka,Karnataka,Private Ltd,Services,670466.21,137,True,4,Full recovery,100,670466.21,Recovered,60,12,06AABCX0005E1ZP,Buyer Entity 005,True
NS-DIS-00267,Maharashtra,Maharashtra,Proprietorship,Manufacturing,52103.85,187,True,3,In process,55,28657.12,Arbitration,34,11,23AABCX0022E1ZP,Buyer Entity 022,True
NS-DIS-00268,Gujarat,Maharashtra,Proprietorship,Manufacturing,175911.79,109,False,1,Unresolved,2,3518.24,Award_Passed,57,3,05AABCX0039E1ZP,Buyer Entity 039,True
NS-DIS-00269,Delhi,Delhi,State Govt,Services,1688105.79,124,True,5,Partial settlement,55,928458.18,UNP_Settled,138,10,22AABCX0056E1ZP,Buyer Entity 056,True
NS-DIS-00270,Tamil Nadu,Maharashtra,Private Ltd,Manufacturing,833396.08,199,True,2,In process,48,400030.12,Conciliation,74,5,04AABCX0073E1ZP,Buyer Entity 073,True
NS-DIS-00271,Rajasthan,Rajasthan,PSU,Services,381581.27,181,True,2,Partial settlement,84,320528.27,UNP_Settled,95,8,21AABCX0090E1ZP,Buyer Entity 090,True
NS-DIS-00272,Others,Tamil Nadu,Proprietorship,Services,273720.61,141,False,2,In process,42,114962.66,Conciliation,83,12,03AABCX0107E1ZP,Buyer Entity 107,False
NS-DIS-00273,Uttar Pradesh,Uttar Pradesh,PSU,Manufacturing,189272.09,123,True,2,Full recovery,100,189272.09,Recovered,132,7,20AABCX0124E1ZP,Buyer Entity 124,False
NS-DIS-00274,Others,Others,PSU,Manufacturing,414169.52,139,True,5,Full recovery,100,414169.52,Recovered,99,7,02AABCX0141E1ZP,Buyer Entity 141,True
NS-DIS-00275,Tamil Nadu,Gujarat,Proprietorship,Manufacturing,124348.96,55,False,4,Full recovery,100,124348.96,Recovered,68,3,19AABCX0158E1ZP,Buyer Entity 158,False
NS-DIS-00276,Rajasthan,Rajasthan,Private Ltd,Manufacturing,289655.64,203,True,1,Full recovery,100,289655.64,Recovered,89,12,01AABCX0175E1ZP,Buyer Entity 175,False
NS-DIS-00277,Gujarat,Gujarat,Private Ltd,Services,174297.36,139,True,1,Full recovery,100,174297.36,Recovered,62,1,18AABCX0192E1ZP,Buyer Entity 192,True
NS-DIS-00278,Maharashtra,Karnataka,Private Ltd,Manufacturing,25000.0,209,False,1,Partial settlement,84,21000.0,UNP_Settled,67,9,35AABCX0209E1ZP,Buyer Entity 209,True
NS-DIS-00279,Maharashtra,Uttar Pradesh,Private Ltd,Services,63853.09,42,False,1,Partial settlement,59,37673.32,UNP_Settled,44,7,17AABCX0226E1ZP,Buyer Entity 226,True
NS-DIS-00280,Uttar Pradesh,Karnataka,Proprietorship,Manufacturing,2257681.96,42,True,3,In process,40,903072.78,Conciliation,91,7,34AABCX0243E1ZP,Buyer Entity 243,True
NS-DIS-00281,Gujarat,Gujarat,PSU,Manufacturing,222793.42,51,False,1,Partial settlement,68,151499.53,UNP_Settled,43,9,16AABCX0260E1ZP,Buyer Entity 260,True
NS-DIS-00282,Delhi,West Bengal,Private Ltd,Services,360216.08,78,True,4,In process,26,93656.18,MSEFC_Referred,47,9,33AABCX0277E1ZP,Buyer Entity 277,False
NS-DIS-00283,Rajasthan,Delhi,Private Ltd,Manufacturing,350572.64,82,True,4,Full recovery,100,350572.64,Recovered,36,8,15AABCX0294E1ZP,Buyer Entity 294,True
NS-DIS-00284,Others,Others,Partnership,Services,129268.35,125,False,3,Full recovery,100,129268.35,Recovered,40,11,32AABCX0311E1ZP,Buyer Entity 311,True
